gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2309009973	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772965	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.205Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2308795696	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KC976053	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		SPECIES	Blasticotoma filiceti Klug, 1834	Blasticotoma filiceti		CZ	Austria:Oberoesterreich, Ploeckenstein				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.85							2011-08-08T00:00:00Z	8	8	2011	4492147	4492147	PRESERVED_SPECIMEN					Stefan Schmidt		CC_BY_4_0		E. Altenhofer			2019-09-20T16:11:04.196Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2308430004	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KC973797	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		SPECIES	Blasticotoma filiceti Klug, 1834	Blasticotoma filiceti		CZ	Austria:Oberoesterreich, Ploeckenstein				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.85							2011-08-08T00:00:00Z	8	8	2011	4492147	4492147	PRESERVED_SPECIMEN					Stefan Schmidt		CC_BY_4_0		E. Altenhofer			2019-09-20T16:10:59.586Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307625000	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KX292243	Animalia	Arthropoda	Insecta	Trichoptera	Phryganeidae	Phryganea	Phryganea bipunctata		SPECIES	Phryganea bipunctata Retzius, 1783	Phryganea bipunctata		CZ	Czech Republic:Sumava, Nova Pec, Plesne jezero				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.87							2010-07-16T00:00:00Z	16	7	2010	1440999	1440999	PRESERVED_SPECIMEN					Hans Malicky		CC_BY_4_0		A. Pavlicko			2019-09-20T23:45:01.124Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307364812	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP773111	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.207Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307323507	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772982	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:33.218Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307249769	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KX295530	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Limnephilus	Limnephilus fenestratus		SPECIES	Limnephilus fenestratus (Zetterstedt, 1840)	Limnephilus fenestratus		CZ	Czech Republic:Sumava, Nova Pec, Plesne jezero				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.87							2010-07-16T00:00:00Z	16	7	2010	1442460	1442460	PRESERVED_SPECIMEN					Hans Malicky		CC_BY_4_0		A. Pavlicko			2019-09-20T23:28:16.172Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307129928	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KX291430	Animalia	Arthropoda	Insecta	Trichoptera	Phryganeidae	Oligotricha	Oligotricha striata		SPECIES	Oligotricha striata (Linnaeus, 1758)	Oligotricha striata		CZ	Czech Republic:Sumava, Nova Pec, Plechy, Plockenstein				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.85							2011-08-02T00:00:00Z	2	8	2011	1440923	1440923	PRESERVED_SPECIMEN					Hans Malicky		CC_BY_4_0		A. Pavlicko			2019-09-21T01:17:23.561Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2307085924	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KX296486	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Limnephilus	Limnephilus extricatus		SPECIES	Limnephilus extricatus McLachlan, 1865	Limnephilus extricatus		CZ	Czech Republic:Sumava, Nova Pec, Plechy, Plockenstein				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.85							2011-08-02T00:00:00Z	2	8	2011	1442515	1442515	PRESERVED_SPECIMEN					Hans Malicky		CC_BY_4_0		A. Pavlicko			2019-09-20T23:28:11.556Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2306984014	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772981	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.508Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2306650174	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP773037	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.306Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2306497989	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP773118	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.835Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2306141419	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP773119	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:33.082Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2305922235	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772893	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.543Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2305894570	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772924	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.270Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2305806397	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KX045743	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista	Elachista adscitella		SPECIES	Elachista adscitella Stainton, 1851	Elachista adscitella		CZ	Germany:Bavaria, Niederbayern, Freyung-Grafenau, Haidmuehle, Dreisessel-NWR Markscheide				ada9d123-ddb4-467d-8891-806ea8d94230	48.77	13.84							2011-06-28T00:00:00Z	28	6	2011	1832915	1832915	PRESERVED_SPECIMEN					Andreas Segerer		CC_BY_4_0		Peter Lichtmannecker			2019-09-20T19:54:57.704Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2305726448	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772925	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.237Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2305393986	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KP772894	Animalia	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum		SPECIES	Cyclops abyssorum S.L.	Cyclops abyssorum		CZ	Czech Republic:Plesne, glacial lake				ada9d123-ddb4-467d-8891-806ea8d94230	48.78	13.87							2011-10-31T00:00:00Z	31	10	2011	8595338	8595338	MATERIAL_SAMPLE							CC_BY_4_0					2019-09-20T19:11:32.798Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
2284442868	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/462546/160982	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula			GENUS	Navicula J.B.M.Bory de Saint-Vincent, 1822	Navicula spec. 5858		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											2634825		PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 462546 / E 5859				CC_BY_4_0		Weinhold			2019-09-21T01:09:31.381Z	STILLIMAGE	RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
2284442670	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/462545/160981	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula			GENUS	Navicula J.B.M.Bory de Saint-Vincent, 1822	Navicula spec. 5858		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											2634825		PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 462545 / E 5858				CC_BY_4_0		Weinhold			2019-09-21T01:09:31.584Z	STILLIMAGE	RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
2284441313	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/460061/160977	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia microstauron	minor	FORM	Pinnularia microstauron f. minor Mayer, 1913	Pinnularia microstauron var. biundulata f. minor		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											9590723	5268357	PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 460061 / E 3589				CC_BY_4_0		Weinhold			2019-09-21T01:59:11.509Z	STILLIMAGE	RECORDED_DATE_INVALID;COORDINATE_ROUNDED
2284441016	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/462542/160979	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Neidiaceae	Neidium	Neidium hercynicum		SPECIES	Neidium hercynicum Mayer	Neidium hercynicum		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											2633457	2633457	PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 462542 / E 5855				CC_BY_4_0		Weinhold			2019-09-21T01:10:18.238Z	STILLIMAGE	RECORDED_DATE_INVALID;COORDINATE_ROUNDED
2284439706	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/462543/160980	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Neidiaceae	Neidium	Neidium hercynicum		SPECIES	Neidium hercynicum Mayer	Neidium hercynicum		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											2633457	2633457	PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 462543 / E 5856				CC_BY_4_0		Weinhold			2019-09-21T01:10:18.237Z	STILLIMAGE	RECORDED_DATE_INVALID;COORDINATE_ROUNDED
2284439119	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/459648/160976	Chromista	Ochrophyta	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia fallax		SPECIES	Eunotia fallax A.Cleve, 1895	Eunotia fallax		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											8274116	8274116	PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 459648 / E 3215				CC_BY_4_0		Weinhold			2019-09-20T20:08:04.196Z	STILLIMAGE	RECORDED_DATE_INVALID;COORDINATE_ROUNDED
2284435788	5e6ae014-b62f-11e2-afcb-00145eb45e9a	http://id.snsb.info/snsb/collection/183892/460166/160978	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia microstauron	minor	FORM	Pinnularia microstauron f. minor Mayer, 1913	Pinnularia microstauron var. biundulata f. minor		DE	Germany, Bayern, Dreisesselspitze, Pfütze				0674aea0-a7e1-11d8-9534-b8a03c50a862	48.784444	13.805											9590723	5268357	PRESERVED_SPECIMEN	SNSB-M	BSMweinzierlcoll	183892 / 460166 / E 3693				CC_BY_4_0		Weinhold			2019-09-21T01:59:12.813Z	STILLIMAGE	RECORDED_DATE_INVALID;COORDINATE_ROUNDED
2251360905	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=SKTAT899-17	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Agabus	Agabus guttatus		SPECIES	Agabus guttatus (Paykull, 1798)	Agabus guttatus		CZ	Sumava, Plesne jezero - pritok				b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7742	13.8636			1111.0	0.0			2015-08-31T00:00:00Z	31	8	2015	4469878	4469878	MATERIAL_SAMPLE					Jan Sychra		CC_BY_4_0	Barcode of Life Datasystems	Jan Sychra			2019-10-29T12:28:43.539Z		GEODETIC_DATUM_ASSUMED_WGS84
2250742827	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=KJTRI210-13	Animalia	Arthropoda	Insecta	Trichoptera	Phryganeidae	Oligotricha	Oligotricha striata		UNRANKED	BOLD:AAD7631	BOLD:AAD7631		CZ	Sumava, Nova Pec, Plechy, Plockenstein				b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7667	13.85			1330.0	0.0			2011-08-02T00:00:00Z	2	8	2011	10237317	1440923	MATERIAL_SAMPLE					Hans Malicky		CC_BY_4_0	Barcode of Life Datasystems	A. Pavlicko			2019-10-29T11:45:46.388Z		GEODETIC_DATUM_ASSUMED_WGS84
2250742735	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=KJTRI204-13	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Limnephilus	Limnephilus extricatus		UNRANKED	BOLD:AAD0043	BOLD:AAD0043		CZ	Sumava, Nova Pec, Plechy, Plockenstein				b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7667	13.85			1330.0	0.0			2011-08-02T00:00:00Z	2	8	2011	10371142	1442515	MATERIAL_SAMPLE					Hans Malicky		CC_BY_4_0	Barcode of Life Datasystems	A. Pavlicko			2019-10-29T11:45:47.121Z		GEODETIC_DATUM_ASSUMED_WGS84
2248757327	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=BHMKK169-12	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Limnephilus	Limnephilus rhombicus		UNRANKED	BOLD:AAB1517	BOLD:AAB1517		CZ	Sumava, Nova Pec, Plesne jezero				b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.867			1090.0	0.0			2010-07-16T00:00:00Z	16	7	2010	9940753	1442729	MATERIAL_SAMPLE					Hans Malicky		CC_BY_4_0	Barcode of Life Datasystems	A. Pavlicko			2019-10-29T10:26:34.036Z		GEODETIC_DATUM_ASSUMED_WGS84
2248757185	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=BHMKK170-12	Animalia	Arthropoda	Insecta	Trichoptera	Phryganeidae	Phryganea	Phryganea bipunctata		UNRANKED	BOLD:AAE0710	BOLD:AAE0710		CZ	Sumava, Nova Pec, Plesne jezero				b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.867			1090.0	0.0			2010-07-16T00:00:00Z	16	7	2010	10259465	1440999	MATERIAL_SAMPLE					Hans Malicky		CC_BY_4_0	Barcode of Life Datasystems	A. Pavlicko			2019-10-29T10:26:33.466Z		GEODETIC_DATUM_ASSUMED_WGS84
2244090346	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxia	Loxia curvirostra		SPECIES	Loxia curvirostra Linnaeus, 1758	Loxia curvirostra		CZ	UTM25_33U_0400_5400				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.781181	13.803921	25.0						2019-05-01T00:00:00Z	1	5	2019	9629160	9629160	HUMAN_OBSERVATION	naturgucker	naturgucker	-805502805				CC_BY_4_0		282112647			2019-09-20T22:21:55.232Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2243354585	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Strigiformes	Strigidae	Aegolius	Aegolius funereus		SPECIES	Aegolius funereus (Linnaeus, 1758)	Aegolius funereus		CZ	UTM25_33U_0400_5400				bb646dff-a905-4403-a49b-6d378c2cf0d9	48.781181	13.803921	25.0						2019-05-01T00:00:00Z	1	5	2019	5739298	5739298	HUMAN_OBSERVATION	naturgucker	naturgucker	29058048				CC_BY_4_0		282112647			2019-09-20T15:05:34.759Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2210006889	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915027	Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia	Certhia familiaris		SPECIES	Certhia familiaris Linnaeus, 1758	Certhia familiaris		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2487603	2487603	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915027				CC0_1_0		obsr546324			2019-09-20T17:42:54.675Z		COORDINATE_ROUNDED
2209997131	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915037	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Fringilla	Fringilla coelebs		SPECIES	Fringilla coelebs Linnaeus, 1758	Fringilla coelebs		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern			e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2494422	2494422	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915037				CC0_1_0		obsr546324			2019-09-20T20:38:40.689Z		COORDINATE_ROUNDED
2209995597	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915030	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	Pica pica		SPECIES	Pica pica (Linnaeus, 1758)	Pica pica		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	5229490	5229490	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915030				CC0_1_0		obsr546324			2019-09-20T23:51:43.252Z		COORDINATE_ROUNDED
2201279211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915032	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla alba		SPECIES	Motacilla alba Linnaeus, 1758	Motacilla alba		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	9687165	9687165	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915032				CC0_1_0		obsr546324			2019-09-20T22:55:53.902Z		COORDINATE_ROUNDED
2201279100	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915028	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	Pyrrhula pyrrhula		SPECIES	Pyrrhula pyrrhula (Linnaeus, 1758)	Pyrrhula pyrrhula		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2494543	2494543	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915028				CC0_1_0		obsr546324			2019-09-20T22:43:35.811Z		COORDINATE_ROUNDED
2201279077	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915029	Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga	Nucifraga caryocatactes		SPECIES	Nucifraga caryocatactes (Linnaeus, 1758)	Nucifraga caryocatactes		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2482613	2482613	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915029				CC0_1_0		obsr546324			2019-09-20T23:03:15.632Z		COORDINATE_ROUNDED
2201279074	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915031	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corone		SPECIES	Corvus corone Linnaeus, 1758	Corvus corone		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		5	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	9409796	9409796	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915031				CC0_1_0		obsr546324			2019-09-20T18:47:29.392Z		COORDINATE_ROUNDED
2201279045	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915033	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus philomelos		SPECIES	Turdus philomelos C.L.Brehm, 1831	Turdus philomelos		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern			e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	7901064	7901064	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915033				CC0_1_0		obsr546324			2019-09-21T04:09:01.216Z		COORDINATE_ROUNDED
2197037220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915034	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile montanus		SPECIES	Poecile montanus (Conrad von Baldenstein, 1827)	Poecile montanus		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2487866	2487866	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915034				CC0_1_0		obsr546324			2019-09-21T00:13:27.615Z		COORDINATE_ROUNDED
2197028277	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS656915026	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		DE	Unnamed Road, Pleckensteiner Wald, Bayern, DE (48,77, 13,801)	Bayern		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.770042	13.801195							2017-03-10T00:00:00Z	10	3	2017	2482492	2482492	HUMAN_OBSERVATION	CLO	EBIRD	OBS656915026				CC0_1_0		obsr546324			2019-09-20T18:45:41.755Z		COORDINATE_ROUNDED
